checkpoint,seed,num_layers,destination,through,destination_max_layer,source,blocked_prefix_max_layer,blocked_layers,exact_drop_from_clean,n_examples,exact_answer_accuracy,o0_token_accuracy,o1_token_accuracy,max_forbidden_attn_weight
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_tens,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_tens,4,L0-L4,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_tens,5,L0-L5,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_tens,6,L0-L6,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_tens,7,L0-L7,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_tens,8,L0-L8,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_ones,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_ones,1,L0-L1,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_ones,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_ones,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_ones,4,L0-L4,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_ones,5,L0-L5,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_ones,6,L0-L6,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_ones,7,L0-L7,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,B_ones,8,L0-L8,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,D_tag,0,L0-L0,0.275805570726379,1831,0.7116329874385582,0.9486619333697434,0.7329328235936646,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,D_tag,1,L0-L1,0.2763517203713818,1831,0.7110868377935554,0.9486619333697434,0.732386673948662,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,D_tag,2,L0-L2,0.2763517203713818,1831,0.7110868377935554,0.9486619333697434,0.732386673948662,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,D_tag,3,L0-L3,0.2763517203713818,1831,0.7110868377935554,0.9486619333697434,0.732386673948662,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,D_tag,4,L0-L4,0.27689787001638444,1831,0.7105406881485528,0.9486619333697434,0.7318405243036592,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,D_tag,5,L0-L5,0.27689787001638444,1831,0.7105406881485528,0.9486619333697434,0.7318405243036592,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,D_tag,6,L0-L6,0.27689787001638444,1831,0.7105406881485528,0.9486619333697434,0.7318405243036592,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,D_tag,7,L0-L7,0.27689787001638444,1831,0.7105406881485528,0.9486619333697434,0.7318405243036592,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[0],8,D_tag,8,L0-L8,0.2763517203713818,1831,0.7110868377935554,0.9486619333697434,0.732386673948662,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_hundreds,O[1],6,N_tag,0,L0-L0,0.312397596941562,1831,0.6750409612233752,0.9202621518296014,0.7067176406335336,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_hundreds,O[1],6,N_tag,1,L0-L1,0.292190060076461,1831,0.6952484980884762,0.9257236482796286,0.7247405789186238,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_hundreds,O[1],6,N_tag,2,L0-L2,0.29874385581649376,1831,0.6886947023484434,0.922992900054615,0.7192790824685964,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_hundreds,O[1],6,N_tag,3,L0-L3,0.2998361551064992,1831,0.687602403058438,0.9235390496996176,0.7170944838885854,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_hundreds,O[1],6,N_tag,4,L0-L4,0.30038230475150196,1831,0.6870562534134352,0.922992900054615,0.7165483342435828,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_hundreds,O[1],6,N_tag,5,L0-L5,0.30038230475150196,1831,0.6870562534134352,0.9213544511196068,0.718186783178591,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_hundreds,O[1],6,N_tag,6,L0-L6,0.3014746040415074,1831,0.6859639541234298,0.9219006007646096,0.7170944838885854,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_tag,0,L0-L0,0.014199890770071,1831,0.9732386673948662,0.9901693063899508,0.9748771163298744,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_tag,1,L0-L1,0.018022938285090162,1831,0.969415619879847,0.9868924085199344,0.9721463681048608,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_tag,2,L0-L2,0.01856908793009282,1831,0.9688694702348444,0.9874385581649372,0.971600218459858,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_tag,3,L0-L3,0.017476788640087393,1831,0.9699617695248498,0.9874385581649372,0.9721463681048608,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_tag,4,L0-L4,0.018022938285090162,1831,0.969415619879847,0.9874385581649372,0.971600218459858,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_tag,5,L0-L5,0.01856908793009282,1831,0.9688694702348444,0.9874385581649372,0.9710540688148552,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_tag,6,L0-L6,0.020207536865101017,1831,0.9672310212998362,0.9863462588749318,0.969415619879847,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_tag,7,L0-L7,0.020207536865101017,1831,0.9672310212998362,0.9863462588749318,0.969415619879847,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_hundreds,0,L0-L0,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_hundreds,1,L0-L1,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_hundreds,2,L0-L2,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_hundreds,3,L0-L3,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_hundreds,4,L0-L4,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_hundreds,5,L0-L5,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_hundreds,6,L0-L6,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_tens,O[1],7,N_hundreds,7,L0-L7,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tag,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tag,1,L0-L1,-0.0005461496450027692,1831,0.98798470780994,0.9934462042599672,0.9907154560349536,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tag,2,L0-L2,-0.0005461496450027692,1831,0.98798470780994,0.9934462042599672,0.9907154560349536,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tag,3,L0-L3,-0.0005461496450027692,1831,0.98798470780994,0.9934462042599672,0.9907154560349536,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tag,4,L0-L4,-0.0005461496450027692,1831,0.98798470780994,0.9934462042599672,0.9907154560349536,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tag,5,L0-L5,-0.0005461496450027692,1831,0.98798470780994,0.9934462042599672,0.9907154560349536,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tag,6,L0-L6,-0.0005461496450027692,1831,0.98798470780994,0.9934462042599672,0.9907154560349536,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tag,7,L0-L7,-0.0005461496450027692,1831,0.98798470780994,0.9934462042599672,0.9907154560349536,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tag,8,L0-L8,-0.0005461496450027692,1831,0.98798470780994,0.9934462042599672,0.9907154560349536,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tag,9,L0-L9,-0.0005461496450027692,1831,0.98798470780994,0.9934462042599672,0.9907154560349536,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_hundreds,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_hundreds,1,L0-L1,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_hundreds,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_hundreds,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_hundreds,4,L0-L4,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_hundreds,5,L0-L5,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_hundreds,6,L0-L6,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_hundreds,7,L0-L7,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_hundreds,8,L0-L8,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_hundreds,9,L0-L9,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tens,0,L0-L0,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tens,1,L0-L1,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tens,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tens,3,L0-L3,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tens,4,L0-L4,0.0005461496450027692,1831,0.9868924085199344,0.9923539049699618,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tens,5,L0-L5,0.0010922992900054274,1831,0.9863462588749318,0.991807755324959,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tens,6,L0-L6,0.0010922992900054274,1831,0.9863462588749318,0.991807755324959,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tens,7,L0-L7,0.0010922992900054274,1831,0.9863462588749318,0.991807755324959,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tens,8,L0-L8,0.0010922992900054274,1831,0.9863462588749318,0.991807755324959,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,N_ones,O[1],9,N_tens,9,L0-L9,0.0010922992900054274,1831,0.9863462588749318,0.991807755324959,0.9896231567449482,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_tag,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_tag,1,L0-L1,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_tag,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_tag,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_hundreds,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_hundreds,1,L0-L1,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_hundreds,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_hundreds,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_tens,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_tens,1,L0-L1,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_tens,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_tens,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_ones,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_ones,1,L0-L1,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_ones,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,N_ones,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,B_tag,0,L0-L0,0.2796286182413982,1831,0.707809939923539,0.9470234844347352,0.7231021299836156,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,B_tag,1,L0-L1,0.2790824685963954,1831,0.7083560895685418,0.9470234844347352,0.7236482796286182,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,B_tag,2,L0-L2,0.2796286182413982,1831,0.707809939923539,0.9470234844347352,0.7231021299836156,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,B_tag,3,L0-L3,0.2796286182413982,1831,0.707809939923539,0.9470234844347352,0.7231021299836156,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,B_tens,0,L0-L0,0.12179137083560898,1831,0.8656471873293282,0.9464773347897324,0.884216275259421,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,B_tens,1,L0-L1,0.1370835608956854,1831,0.8503549972692518,0.9426542872747132,0.872200983069361,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,B_tens,2,L0-L2,0.13653741125068264,1831,0.8509011469142546,0.9426542872747132,0.8727471327143638,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,B_ones,O[1],3,B_tens,3,L0-L3,0.13653741125068264,1831,0.8509011469142546,0.9426542872747132,0.8727471327143638,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tag,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tag,1,L0-L1,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tag,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tag,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tag,4,L0-L4,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tag,5,L0-L5,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tag,6,L0-L6,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tag,7,L0-L7,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_hundreds,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_hundreds,1,L0-L1,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_hundreds,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_hundreds,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_hundreds,4,L0-L4,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_hundreds,5,L0-L5,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_hundreds,6,L0-L6,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_hundreds,7,L0-L7,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tens,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tens,1,L0-L1,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tens,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tens,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tens,4,L0-L4,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tens,5,L0-L5,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tens,6,L0-L6,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_tens,7,L0-L7,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_ones,0,L0-L0,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_ones,1,L0-L1,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_ones,2,L0-L2,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_ones,3,L0-L3,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_ones,4,L0-L4,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_ones,5,L0-L5,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s0_best.pt,0,10,D_ones,O[1],7,N_ones,6,L0-L6,0.0,1831,0.9874385581649372,0.9929000546149646,0.9901693063899508,0.0
