checkpoint,seed,num_layers,representation_index,layer_label,stream,target,target_label,cv_r2,n_examples,cv_folds
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,5,4,O[0],floorNdivBpowD,floor(N / B^D),0.8470860348309877,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,5,4,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5947916983160871,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,5,4,O[1],BpowD,B^D,0.7695455661001664,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,5,4,O[1],NdivBpowD,N / B^D,0.8119457175291027,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,5,4,O[1],floorNdivBpowD,floor(N / B^D),0.8121441050912702,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,5,4,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8801227507690748,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_hundreds,BpowD,B^D,-0.04072268480724757,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_hundreds,NdivBpowD,N / B^D,-0.18644173729680177,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.18502384285455684,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.32792672925598787,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_tens,BpowD,B^D,-0.07608036641445612,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_tens,NdivBpowD,N / B^D,-0.2251091841819745,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_tens,floorNdivBpowD,floor(N / B^D),-0.22368516813594827,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.36165662403244847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_ones,BpowD,B^D,-0.12620620363760088,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_ones,NdivBpowD,N / B^D,-0.2886955363198548,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_ones,floorNdivBpowD,floor(N / B^D),-0.2872711875821093,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41307580431587676,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_tag,BpowD,B^D,-0.10647063036099032,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_tag,NdivBpowD,N / B^D,-0.22628302943023965,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_tag,floorNdivBpowD,floor(N / B^D),-0.22524333146522402,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3309895402177281,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_tens,BpowD,B^D,-0.2110242625740068,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_tens,NdivBpowD,N / B^D,-0.17638480172763393,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_tens,floorNdivBpowD,floor(N / B^D),-0.17647015208362418,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,0.02201925774170823,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_ones,BpowD,B^D,-0.057475521407440014,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_ones,NdivBpowD,N / B^D,-0.14236534116291985,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_ones,floorNdivBpowD,floor(N / B^D),-0.14244744727089503,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.11787746777582256,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,D_tag,BpowD,B^D,-0.03746377437440984,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,D_tag,NdivBpowD,N / B^D,-0.14649239271935208,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,D_tag,floorNdivBpowD,floor(N / B^D),-0.14657750699186112,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.124169581034104,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,D_ones,BpowD,B^D,0.7849862271095669,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,D_ones,NdivBpowD,N / B^D,0.9480077227901234,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,D_ones,floorNdivBpowD,floor(N / B^D),0.9480590151385047,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5578207950517075,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,O[0],BpowD,B^D,0.7562966080188132,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,O[0],NdivBpowD,N / B^D,0.8319772551248665,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,O[0],floorNdivBpowD,floor(N / B^D),0.8321448315409151,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.6220722500864986,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,O[1],BpowD,B^D,0.7604450729476504,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,O[1],NdivBpowD,N / B^D,0.7975767084642589,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,O[1],floorNdivBpowD,floor(N / B^D),0.7977904314103063,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,6,5,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8751854125631848,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_hundreds,BpowD,B^D,-0.04072268480724841,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_hundreds,NdivBpowD,N / B^D,-0.18644173729680175,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.18502384285455697,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.32792672925598854,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_tens,BpowD,B^D,-0.05389358305533416,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_tens,NdivBpowD,N / B^D,-0.1649867498399912,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_tens,floorNdivBpowD,floor(N / B^D),-0.16394757939561397,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.2813535804100572,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_ones,BpowD,B^D,-0.10426591741456406,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_ones,NdivBpowD,N / B^D,-0.22458191912948547,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_ones,floorNdivBpowD,floor(N / B^D),-0.2235460627076657,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.34046015592291623,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_tag,BpowD,B^D,-0.10824868823233635,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_tag,NdivBpowD,N / B^D,-0.22304614818317847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_tag,floorNdivBpowD,floor(N / B^D),-0.2220111946671488,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3296715657549201,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_tens,BpowD,B^D,-0.22082997740375426,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_tens,NdivBpowD,N / B^D,-0.17029594461810746,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_tens,floorNdivBpowD,floor(N / B^D),-0.1703829215356641,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,0.018655407861581687,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_ones,BpowD,B^D,-0.055517064684762495,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_ones,NdivBpowD,N / B^D,-0.13839694202941258,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_ones,floorNdivBpowD,floor(N / B^D),-0.13847690364126727,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.1208660186727378,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,D_tag,BpowD,B^D,-0.04392729831304998,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,D_tag,NdivBpowD,N / B^D,-0.15224986233306614,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,D_tag,floorNdivBpowD,floor(N / B^D),-0.1523404113647598,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.12346524767095639,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,D_ones,BpowD,B^D,0.7653627196925997,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,D_ones,NdivBpowD,N / B^D,0.9481854351958307,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,D_ones,floorNdivBpowD,floor(N / B^D),0.9482400519456753,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5543985829310629,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,O[0],BpowD,B^D,0.7514406604009649,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,O[0],NdivBpowD,N / B^D,0.8218552669000949,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,O[0],floorNdivBpowD,floor(N / B^D),0.8220456960210036,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.6835495745817235,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,O[1],BpowD,B^D,0.7837492350106596,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,O[1],NdivBpowD,N / B^D,0.7909739905003736,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,O[1],floorNdivBpowD,floor(N / B^D),0.7911934073476166,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,7,6,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8803503565364033,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_hundreds,BpowD,B^D,-0.056942139324032845,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_hundreds,NdivBpowD,N / B^D,-0.24415716163265672,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.24237175467051486,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4105084595043351,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_tens,BpowD,B^D,-0.07280962892625768,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_tens,NdivBpowD,N / B^D,-0.22549602580563124,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_tens,floorNdivBpowD,floor(N / B^D),-0.22407607564038629,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3721847147835538,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_ones,BpowD,B^D,-0.10841603936723354,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_ones,NdivBpowD,N / B^D,-0.22474497961547746,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_ones,floorNdivBpowD,floor(N / B^D),-0.22372627596441524,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.33377529523124155,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_tag,BpowD,B^D,-0.10724740815171216,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_tag,NdivBpowD,N / B^D,-0.22243323836552298,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_tag,floorNdivBpowD,floor(N / B^D),-0.221426302427676,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3242949122873176,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_tens,BpowD,B^D,-0.20960483956463388,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_tens,NdivBpowD,N / B^D,-0.16931631662117597,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_tens,floorNdivBpowD,floor(N / B^D),-0.16941370381730306,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,0.004276078262625371,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_ones,BpowD,B^D,-0.05043107954303165,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_ones,NdivBpowD,N / B^D,-0.13776728435361582,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_ones,floorNdivBpowD,floor(N / B^D),-0.13784843770133684,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.12868508035220871,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,D_tag,BpowD,B^D,-0.04859034107274103,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,D_tag,NdivBpowD,N / B^D,-0.15701508293077557,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,D_tag,floorNdivBpowD,floor(N / B^D),-0.1570902717861678,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.12251421511184826,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,D_ones,BpowD,B^D,0.7436225883180325,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,D_ones,NdivBpowD,N / B^D,0.9508175238836047,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,D_ones,floorNdivBpowD,floor(N / B^D),0.9508595882594323,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5506781469491244,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,O[0],BpowD,B^D,0.7391099130319331,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,O[0],NdivBpowD,N / B^D,0.8066042853706181,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,O[0],floorNdivBpowD,floor(N / B^D),0.8068112509559618,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.7621450720459148,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,O[1],BpowD,B^D,0.772272235151392,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,O[1],NdivBpowD,N / B^D,0.7799338608553272,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,O[1],floorNdivBpowD,floor(N / B^D),0.780170573742842,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,8,7,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8984190750989484,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_hundreds,BpowD,B^D,-0.056942139324033025,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_hundreds,NdivBpowD,N / B^D,-0.2441571616326566,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.242371754670515,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4105084595043362,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_tens,BpowD,B^D,-0.03857462896330044,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_tens,NdivBpowD,N / B^D,-0.10312251792490516,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_tens,floorNdivBpowD,floor(N / B^D),-0.10248287123532522,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.1934706606345673,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_ones,BpowD,B^D,-0.10724740810236684,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_ones,NdivBpowD,N / B^D,-0.22243323870230336,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_ones,floorNdivBpowD,floor(N / B^D),-0.22142630276328043,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3242949125149349,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_tag,BpowD,B^D,-0.09088517907523319,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_tag,NdivBpowD,N / B^D,-0.16403358302516993,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_tag,floorNdivBpowD,floor(N / B^D),-0.16339568860321457,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.24221841577070444,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_tens,BpowD,B^D,-0.21378251089813677,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_tens,NdivBpowD,N / B^D,-0.17691457040940306,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_tens,floorNdivBpowD,floor(N / B^D),-0.17701500350053417,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,0.0023943479069404193,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_ones,BpowD,B^D,-0.049706350150554315,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_ones,NdivBpowD,N / B^D,-0.1370508667550765,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_ones,floorNdivBpowD,floor(N / B^D),-0.13712440702046624,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.1343758548740333,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,D_tag,BpowD,B^D,-0.03929456461431709,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,D_tag,NdivBpowD,N / B^D,-0.15737821989037895,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,D_tag,floorNdivBpowD,floor(N / B^D),-0.15745300030832743,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.1250795831647136,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,D_ones,BpowD,B^D,0.7083626475197624,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,9,8,D_ones,NdivBpowD,N / B^D,0.9480196661466541,4646,5
