checkpoint,seed,num_layers,representation_index,layer_label,stream,target,target_label,cv_r2,n_examples,cv_folds
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,3,2,D_ones,floorNdivBpowD,floor(N / B^D),0.9638846764380118,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,3,2,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5353471306148699,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,3,2,O[0],BpowD,B^D,0.8296381671898991,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,3,2,O[0],NdivBpowD,N / B^D,0.8323859111247118,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,3,2,O[0],floorNdivBpowD,floor(N / B^D),0.8325098300420836,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,3,2,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5885668946859341,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,3,2,O[1],BpowD,B^D,0.8629658956358275,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,3,2,O[1],NdivBpowD,N / B^D,0.8089086567372077,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,3,2,O[1],floorNdivBpowD,floor(N / B^D),0.8090789386569309,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,3,2,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8762973307622113,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_tag,BpowD,B^D,-0.13046239733120935,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_tag,NdivBpowD,N / B^D,-0.29309006550487654,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_tag,floorNdivBpowD,floor(N / B^D),-0.29152325156489406,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6378409576863857,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_hundreds,BpowD,B^D,-0.06462904627120825,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_hundreds,NdivBpowD,N / B^D,-0.22603994408483924,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.2245739775866383,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6344614961208348,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_tens,BpowD,B^D,-0.10548831676122558,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_tens,NdivBpowD,N / B^D,-0.26441290509687043,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_tens,floorNdivBpowD,floor(N / B^D),-0.26295324294234185,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6739527893299497,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_ones,BpowD,B^D,-0.13438145843660015,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_ones,NdivBpowD,N / B^D,-0.27314471522098194,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_ones,floorNdivBpowD,floor(N / B^D),-0.27201396373297004,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6123395629765525,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_tag,BpowD,B^D,-0.13442321831519144,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_tag,NdivBpowD,N / B^D,-0.2709339323597008,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_tag,floorNdivBpowD,floor(N / B^D),-0.26977496688070907,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6110432513317645,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_tens,BpowD,B^D,-0.03832801359678752,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_tens,NdivBpowD,N / B^D,-0.15661984587911118,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_tens,floorNdivBpowD,floor(N / B^D),-0.15677741673373782,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.0760597100404933,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_ones,BpowD,B^D,-0.06535513911659892,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_ones,NdivBpowD,N / B^D,-0.17073626575982154,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_ones,floorNdivBpowD,floor(N / B^D),-0.170892248785806,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07424469567358179,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,D_tag,BpowD,B^D,-0.05056937508459787,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,D_tag,NdivBpowD,N / B^D,-0.16371572201492562,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,D_tag,floorNdivBpowD,floor(N / B^D),-0.16386980734438414,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.06447253674705786,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,D_ones,BpowD,B^D,0.976624647973796,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,D_ones,NdivBpowD,N / B^D,0.9572396006732571,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,D_ones,floorNdivBpowD,floor(N / B^D),0.9572792786564566,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5406280918292714,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,O[0],BpowD,B^D,0.8128864987692521,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,O[0],NdivBpowD,N / B^D,0.8158534685818782,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,O[0],floorNdivBpowD,floor(N / B^D),0.815989573223326,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.694981214502473,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,O[1],BpowD,B^D,0.840502197170288,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,O[1],NdivBpowD,N / B^D,0.7797604463829712,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,O[1],floorNdivBpowD,floor(N / B^D),0.7799535615869907,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,4,3,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.877615707090705,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_tag,BpowD,B^D,-0.13046239733120935,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_tag,NdivBpowD,N / B^D,-0.29309006550487654,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_tag,floorNdivBpowD,floor(N / B^D),-0.29152325156489406,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6378409576863857,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_hundreds,BpowD,B^D,-0.039884269922321566,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_hundreds,NdivBpowD,N / B^D,-0.16652579612150487,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.16539561240475995,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5021076354030715,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_tens,BpowD,B^D,-0.1054883167612259,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_tens,NdivBpowD,N / B^D,-0.26441290509687576,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_tens,floorNdivBpowD,floor(N / B^D),-0.26295324294234745,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6739527893299639,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_ones,BpowD,B^D,-0.10967346134886653,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_ones,NdivBpowD,N / B^D,-0.2169039520409632,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_ones,floorNdivBpowD,floor(N / B^D),-0.216063177119954,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.486977894206236,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_tag,BpowD,B^D,-0.052370944182213865,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_tag,NdivBpowD,N / B^D,-0.09622379451738165,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_tag,floorNdivBpowD,floor(N / B^D),-0.09603193664146295,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.24185142640632273,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_tens,BpowD,B^D,-0.033715279641959126,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_tens,NdivBpowD,N / B^D,-0.16137715830734384,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_tens,floorNdivBpowD,floor(N / B^D),-0.16153802332388065,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.0838066093998516,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_ones,BpowD,B^D,-0.0705399281529171,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_ones,NdivBpowD,N / B^D,-0.1716641924729397,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_ones,floorNdivBpowD,floor(N / B^D),-0.17182227027897748,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07085924452308516,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,D_tag,BpowD,B^D,-0.06033168291461224,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,D_tag,NdivBpowD,N / B^D,-0.1618331939360303,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,D_tag,floorNdivBpowD,floor(N / B^D),-0.16198240053789953,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.06774955594611258,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,D_ones,BpowD,B^D,0.9789820056142589,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,D_ones,NdivBpowD,N / B^D,0.9489814013763033,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,D_ones,floorNdivBpowD,floor(N / B^D),0.9490308551201749,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5344578646568303,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,O[0],BpowD,B^D,0.8212889807831045,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,O[0],NdivBpowD,N / B^D,0.8107945481084426,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,O[0],floorNdivBpowD,floor(N / B^D),0.8109277311209103,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8799743862148721,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,O[1],BpowD,B^D,0.8373596004037221,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,O[1],NdivBpowD,N / B^D,0.7311824709439997,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,O[1],floorNdivBpowD,floor(N / B^D),0.7313843583064236,3677,5
checkpoints/model_t_l5_mby_NB_intersection_pTrue_s1337_best.pt,1337,5,5,4,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.9293182743051146,3677,5
