target,target_label,representation_index,layer_label,stream,n_seeds,mean_cv_r2,ci95_low_bootstrap_percentile,ci95_high_bootstrap_percentile
NdivBpowD,N / B^D,4,3,O[1],1,0.7797604463829712,0.7797604463829712,0.7797604463829712
NdivBpowD,N / B^D,5,4,B_ones,1,-0.1716641924729397,-0.1716641924729397,-0.1716641924729397
NdivBpowD,N / B^D,5,4,B_tag,1,-0.09622379451738165,-0.09622379451738165,-0.09622379451738165
NdivBpowD,N / B^D,5,4,B_tens,1,-0.16137715830734384,-0.16137715830734384,-0.16137715830734384
NdivBpowD,N / B^D,5,4,D_ones,1,0.9489814013763033,0.9489814013763033,0.9489814013763033
NdivBpowD,N / B^D,5,4,D_tag,1,-0.1618331939360303,-0.1618331939360303,-0.1618331939360303
NdivBpowD,N / B^D,5,4,N_hundreds,1,-0.16652579612150487,-0.16652579612150487,-0.16652579612150487
NdivBpowD,N / B^D,5,4,N_ones,1,-0.2169039520409632,-0.2169039520409632,-0.2169039520409632
NdivBpowD,N / B^D,5,4,N_tag,1,-0.29309006550487654,-0.29309006550487654,-0.29309006550487654
NdivBpowD,N / B^D,5,4,N_tens,1,-0.26441290509687576,-0.26441290509687576,-0.26441290509687576
NdivBpowD,N / B^D,5,4,O[0],1,0.8107945481084426,0.8107945481084426,0.8107945481084426
NdivBpowD,N / B^D,5,4,O[1],1,0.7311824709439997,0.7311824709439997,0.7311824709439997
floorNdivBpowD,floor(N / B^D),0,input,B_ones,1,-0.29409570543681085,-0.29409570543681085,-0.29409570543681085
floorNdivBpowD,floor(N / B^D),0,input,B_tag,1,-0.29152325156489406,-0.29152325156489406,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),0,input,B_tens,1,-0.29137906568340055,-0.29137906568340055,-0.29137906568340055
floorNdivBpowD,floor(N / B^D),0,input,D_ones,1,0.35142903324028374,0.35142903324028374,0.35142903324028374
floorNdivBpowD,floor(N / B^D),0,input,D_tag,1,-0.29152325156489406,-0.29152325156489406,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),0,input,N_hundreds,1,-0.22457397758663866,-0.22457397758663866,-0.22457397758663866
floorNdivBpowD,floor(N / B^D),0,input,N_ones,1,-0.2936440645841022,-0.2936440645841022,-0.2936440645841022
floorNdivBpowD,floor(N / B^D),0,input,N_tag,1,-0.29152325156489406,-0.29152325156489406,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),0,input,N_tens,1,-0.293154333888171,-0.293154333888171,-0.293154333888171
floorNdivBpowD,floor(N / B^D),0,input,O[0],1,-0.29152325156489406,-0.29152325156489406,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),0,input,O[1],1,-0.22304190081191538,-0.22304190081191538,-0.22304190081191538
floorNdivBpowD,floor(N / B^D),1,0,B_ones,1,-0.17024939597392877,-0.17024939597392877,-0.17024939597392877
floorNdivBpowD,floor(N / B^D),1,0,B_tag,1,-0.1466679330556185,-0.1466679330556185,-0.1466679330556185
floorNdivBpowD,floor(N / B^D),1,0,B_tens,1,-0.14682951559403284,-0.14682951559403284,-0.14682951559403284
floorNdivBpowD,floor(N / B^D),1,0,D_ones,1,0.9872789720244197,0.9872789720244197,0.9872789720244197
floorNdivBpowD,floor(N / B^D),1,0,D_tag,1,-0.18011760949210665,-0.18011760949210665,-0.18011760949210665
floorNdivBpowD,floor(N / B^D),1,0,N_hundreds,1,-0.16539561240475972,-0.16539561240475972,-0.16539561240475972
floorNdivBpowD,floor(N / B^D),1,0,N_ones,1,-0.2168999579676262,-0.2168999579676262,-0.2168999579676262
floorNdivBpowD,floor(N / B^D),1,0,N_tag,1,-0.29152325156489406,-0.29152325156489406,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),1,0,N_tens,1,-0.14339479135327324,-0.14339479135327324,-0.14339479135327324
floorNdivBpowD,floor(N / B^D),1,0,O[0],1,0.8418484974472176,0.8418484974472176,0.8418484974472176
floorNdivBpowD,floor(N / B^D),1,0,O[1],1,0.701111313507855,0.701111313507855,0.701111313507855
floorNdivBpowD,floor(N / B^D),2,1,B_ones,1,-0.17376810095380946,-0.17376810095380946,-0.17376810095380946
floorNdivBpowD,floor(N / B^D),2,1,B_tag,1,-0.2711728509177745,-0.2711728509177745,-0.2711728509177745
floorNdivBpowD,floor(N / B^D),2,1,B_tens,1,-0.1680351335271717,-0.1680351335271717,-0.1680351335271717
floorNdivBpowD,floor(N / B^D),2,1,D_ones,1,0.9719698310267315,0.9719698310267315,0.9719698310267315
floorNdivBpowD,floor(N / B^D),2,1,D_tag,1,-0.16249833254473,-0.16249833254473,-0.16249833254473
floorNdivBpowD,floor(N / B^D),2,1,N_hundreds,1,-0.16539561240475947,-0.16539561240475947,-0.16539561240475947
floorNdivBpowD,floor(N / B^D),2,1,N_ones,1,-0.2689382080524284,-0.2689382080524284,-0.2689382080524284
floorNdivBpowD,floor(N / B^D),2,1,N_tag,1,-0.29152325156489406,-0.29152325156489406,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),2,1,N_tens,1,-0.20937796894253163,-0.20937796894253163,-0.20937796894253163
floorNdivBpowD,floor(N / B^D),2,1,O[0],1,0.8712592548306682,0.8712592548306682,0.8712592548306682
floorNdivBpowD,floor(N / B^D),2,1,O[1],1,0.8663368231523598,0.8663368231523598,0.8663368231523598
floorNdivBpowD,floor(N / B^D),3,2,B_ones,1,-0.17221623043000825,-0.17221623043000825,-0.17221623043000825
floorNdivBpowD,floor(N / B^D),3,2,B_tag,1,-0.1466679707068382,-0.1466679707068382,-0.1466679707068382
floorNdivBpowD,floor(N / B^D),3,2,B_tens,1,-0.15864159296659758,-0.15864159296659758,-0.15864159296659758
floorNdivBpowD,floor(N / B^D),3,2,D_ones,1,0.9638846764380118,0.9638846764380118,0.9638846764380118
floorNdivBpowD,floor(N / B^D),3,2,D_tag,1,-0.16124164206549008,-0.16124164206549008,-0.16124164206549008
floorNdivBpowD,floor(N / B^D),3,2,N_hundreds,1,-0.16539561240475978,-0.16539561240475978,-0.16539561240475978
floorNdivBpowD,floor(N / B^D),3,2,N_ones,1,-0.3316090261425897,-0.3316090261425897,-0.3316090261425897
floorNdivBpowD,floor(N / B^D),3,2,N_tag,1,-0.29152325156489406,-0.29152325156489406,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),3,2,N_tens,1,-0.2629532429423264,-0.2629532429423264,-0.2629532429423264
floorNdivBpowD,floor(N / B^D),3,2,O[0],1,0.8325098300420836,0.8325098300420836,0.8325098300420836
floorNdivBpowD,floor(N / B^D),3,2,O[1],1,0.8090789386569309,0.8090789386569309,0.8090789386569309
floorNdivBpowD,floor(N / B^D),4,3,B_ones,1,-0.170892248785806,-0.170892248785806,-0.170892248785806
floorNdivBpowD,floor(N / B^D),4,3,B_tag,1,-0.26977496688070907,-0.26977496688070907,-0.26977496688070907
floorNdivBpowD,floor(N / B^D),4,3,B_tens,1,-0.15677741673373782,-0.15677741673373782,-0.15677741673373782
floorNdivBpowD,floor(N / B^D),4,3,D_ones,1,0.9572792786564566,0.9572792786564566,0.9572792786564566
floorNdivBpowD,floor(N / B^D),4,3,D_tag,1,-0.16386980734438414,-0.16386980734438414,-0.16386980734438414
floorNdivBpowD,floor(N / B^D),4,3,N_hundreds,1,-0.2245739775866383,-0.2245739775866383,-0.2245739775866383
floorNdivBpowD,floor(N / B^D),4,3,N_ones,1,-0.27201396373297004,-0.27201396373297004,-0.27201396373297004
floorNdivBpowD,floor(N / B^D),4,3,N_tag,1,-0.29152325156489406,-0.29152325156489406,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),4,3,N_tens,1,-0.26295324294234185,-0.26295324294234185,-0.26295324294234185
floorNdivBpowD,floor(N / B^D),4,3,O[0],1,0.815989573223326,0.815989573223326,0.815989573223326
floorNdivBpowD,floor(N / B^D),4,3,O[1],1,0.7799535615869907,0.7799535615869907,0.7799535615869907
floorNdivBpowD,floor(N / B^D),5,4,B_ones,1,-0.17182227027897748,-0.17182227027897748,-0.17182227027897748
floorNdivBpowD,floor(N / B^D),5,4,B_tag,1,-0.09603193664146295,-0.09603193664146295,-0.09603193664146295
floorNdivBpowD,floor(N / B^D),5,4,B_tens,1,-0.16153802332388065,-0.16153802332388065,-0.16153802332388065
floorNdivBpowD,floor(N / B^D),5,4,D_ones,1,0.9490308551201749,0.9490308551201749,0.9490308551201749
floorNdivBpowD,floor(N / B^D),5,4,D_tag,1,-0.16198240053789953,-0.16198240053789953,-0.16198240053789953
floorNdivBpowD,floor(N / B^D),5,4,N_hundreds,1,-0.16539561240475995,-0.16539561240475995,-0.16539561240475995
floorNdivBpowD,floor(N / B^D),5,4,N_ones,1,-0.216063177119954,-0.216063177119954,-0.216063177119954
floorNdivBpowD,floor(N / B^D),5,4,N_tag,1,-0.29152325156489406,-0.29152325156489406,-0.29152325156489406
floorNdivBpowD,floor(N / B^D),5,4,N_tens,1,-0.26295324294234745,-0.26295324294234745,-0.26295324294234745
floorNdivBpowD,floor(N / B^D),5,4,O[0],1,0.8109277311209103,0.8109277311209103,0.8109277311209103
floorNdivBpowD,floor(N / B^D),5,4,O[1],1,0.7313843583064236,0.7313843583064236,0.7313843583064236
floorNdivBpowD_modB,floor(N / B^D) mod B,0,input,B_ones,1,-0.5578091580300031,-0.5578091580300031,-0.5578091580300031
