source_checkpoint,seed,num_layers,model_condition,representation_index,layer_label,stream,target,target_label,cv_r2,n_examples,cv_folds
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,4,3,O[1],floorNdivBpowD,floor(N / B^D),0.8418194438172432,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,4,3,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.46715664903882886,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_hundreds,BpowD,B^D,-0.05694213932403334,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_hundreds,NdivBpowD,N / B^D,-0.24415716163265677,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.24237175467051486,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41050845950433545,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_tens,BpowD,B^D,-0.0760803664144559,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_tens,NdivBpowD,N / B^D,-0.2251091841819933,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_tens,floorNdivBpowD,floor(N / B^D),-0.22368516813596678,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.36165662403248244,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_ones,BpowD,B^D,-0.14256843274126546,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_ones,NdivBpowD,N / B^D,-0.3470951919644404,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_ones,floorNdivBpowD,floor(N / B^D),-0.34530180170975117,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4951523008868156,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_tag,BpowD,B^D,-0.10941731947932629,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_tag,NdivBpowD,N / B^D,-0.22535788910678317,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_tag,floorNdivBpowD,floor(N / B^D),-0.2243111678787344,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3391519488751732,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_tens,BpowD,B^D,-0.16961726189573728,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_tens,NdivBpowD,N / B^D,-0.17763937885991932,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_tens,floorNdivBpowD,floor(N / B^D),-0.17772499052971788,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,0.022336116742107913,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_ones,BpowD,B^D,-0.04566879724997965,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_ones,NdivBpowD,N / B^D,-0.14599017273910517,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_ones,floorNdivBpowD,floor(N / B^D),-0.1460659065511558,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.12369137367339225,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,D_tag,BpowD,B^D,-0.04741686041235706,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,D_tag,NdivBpowD,N / B^D,-0.15282494095036214,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,D_tag,floorNdivBpowD,floor(N / B^D),-0.1529077991358881,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.10760434525076949,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,D_ones,BpowD,B^D,0.764038453678398,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,D_ones,NdivBpowD,N / B^D,0.9419100189651559,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,D_ones,floorNdivBpowD,floor(N / B^D),0.9419809330607445,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5662171077946676,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,O[0],BpowD,B^D,0.600094379134147,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,O[0],NdivBpowD,N / B^D,0.8772828398811393,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,O[0],floorNdivBpowD,floor(N / B^D),0.8773997602703536,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5333264806728697,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,O[1],BpowD,B^D,0.47771400877036285,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,O[1],NdivBpowD,N / B^D,0.8489383157366159,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,O[1],floorNdivBpowD,floor(N / B^D),0.8490857623606125,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,5,4,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.4692874317922291,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_hundreds,BpowD,B^D,-0.05694213932403338,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_hundreds,NdivBpowD,N / B^D,-0.2441571616326573,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.24237175467051472,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41050845950433584,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_tens,BpowD,B^D,-0.07024117153201584,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_tens,NdivBpowD,N / B^D,-0.22370468342201985,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_tens,floorNdivBpowD,floor(N / B^D),-0.222295319968043,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.36297191242764215,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_ones,BpowD,B^D,-0.10647063037348281,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_ones,NdivBpowD,N / B^D,-0.22628302941986772,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_ones,floorNdivBpowD,floor(N / B^D),-0.22524333145459985,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3309895402997272,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_tag,BpowD,B^D,-0.11239881017761984,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_tag,NdivBpowD,N / B^D,-0.2232092087348136,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_tag,floorNdivBpowD,floor(N / B^D),-0.2221914079893656,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.32298670549556296,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_tens,BpowD,B^D,-0.16876266266190282,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_tens,NdivBpowD,N / B^D,-0.1706954809120441,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_tens,floorNdivBpowD,floor(N / B^D),-0.1707883769506242,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,0.014602703978009468,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_ones,BpowD,B^D,-0.0401003708743181,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_ones,NdivBpowD,N / B^D,-0.14499271931826258,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_ones,floorNdivBpowD,floor(N / B^D),-0.14507520079075417,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.12524084628564405,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,D_tag,BpowD,B^D,-0.056593538666872514,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,D_tag,NdivBpowD,N / B^D,-0.15310965405858995,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,D_tag,floorNdivBpowD,floor(N / B^D),-0.15319529223023962,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.11523574759954905,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,D_ones,BpowD,B^D,0.7464071613851965,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,D_ones,NdivBpowD,N / B^D,0.9392474883473803,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,D_ones,floorNdivBpowD,floor(N / B^D),0.9393138212913593,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5536804178738013,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,O[0],BpowD,B^D,0.5991407290652881,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,O[0],NdivBpowD,N / B^D,0.879372645267833,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,O[0],floorNdivBpowD,floor(N / B^D),0.8794790673240961,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5316369795969585,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,O[1],BpowD,B^D,0.4476465535357959,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,O[1],NdivBpowD,N / B^D,0.8473535371556545,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,O[1],floorNdivBpowD,floor(N / B^D),0.8474958737174514,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,6,5,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.4714431442162277,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_hundreds,BpowD,B^D,-0.05694213932403325,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_hundreds,NdivBpowD,N / B^D,-0.24415716163265655,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.24237175467051428,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41050845950433634,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_tens,BpowD,B^D,-0.09086873266108464,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_tens,NdivBpowD,N / B^D,-0.2854875463522924,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_tens,floorNdivBpowD,floor(N / B^D),-0.28369472490670844,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.44496260355667483,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_ones,BpowD,B^D,-0.1064706303742311,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_ones,NdivBpowD,N / B^D,-0.2262830294254655,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_ones,floorNdivBpowD,floor(N / B^D),-0.22524333146018988,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.33098954030003835,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_tag,BpowD,B^D,-0.12798426153163237,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_tag,NdivBpowD,N / B^D,-0.2854586550367554,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_tag,floorNdivBpowD,floor(N / B^D),-0.2840390507482763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4117578296840538,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_tens,BpowD,B^D,-0.1778176630078241,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_tens,NdivBpowD,N / B^D,-0.1728236760210518,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_tens,floorNdivBpowD,floor(N / B^D),-0.17291395720276692,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,0.013762361830553483,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_ones,BpowD,B^D,-0.04326919760741044,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_ones,NdivBpowD,N / B^D,-0.15107299256107698,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_ones,floorNdivBpowD,floor(N / B^D),-0.1511560361214385,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.12713543625572626,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,D_tag,BpowD,B^D,-0.05915122720822859,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,D_tag,NdivBpowD,N / B^D,-0.15295519386355227,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,D_tag,floorNdivBpowD,floor(N / B^D),-0.15304788954926832,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,0.1170928695365275,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,D_ones,BpowD,B^D,0.7595109979024433,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,D_ones,NdivBpowD,N / B^D,0.9388563488036556,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,D_ones,floorNdivBpowD,floor(N / B^D),0.938907600169896,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5591261534499571,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,O[0],BpowD,B^D,0.6090611340839132,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,O[0],NdivBpowD,N / B^D,0.8738474775967099,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,O[0],floorNdivBpowD,floor(N / B^D),0.8739677495194151,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5193227242023701,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,O[1],BpowD,B^D,0.47772644439871803,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,O[1],NdivBpowD,N / B^D,0.8422896780460938,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,O[1],floorNdivBpowD,floor(N / B^D),0.8424439109355225,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,7,6,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.46536433543912264,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_tag,BpowD,B^D,-0.08783133771992055,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_tag,NdivBpowD,N / B^D,-0.30036740319717425,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_tag,floorNdivBpowD,floor(N / B^D),-0.29848146384645763,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.41003279782186847,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_hundreds,BpowD,B^D,-0.05694213932403325,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_hundreds,NdivBpowD,N / B^D,-0.24415716163265686,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.24237175467051514,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4105084595043353,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_tens,BpowD,B^D,-0.07280962892618674,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_tens,NdivBpowD,N / B^D,-0.22549602580555925,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_tens,floorNdivBpowD,floor(N / B^D),-0.22407607564031454,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.37218471478344517,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_ones,BpowD,B^D,-0.10841603933542329,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_ones,NdivBpowD,N / B^D,-0.22474497966469825,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_ones,floorNdivBpowD,floor(N / B^D),-0.22372627601359993,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.33377529556181773,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,B_tag,BpowD,B^D,-0.14256843317392115,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,B_tag,NdivBpowD,N / B^D,-0.3470951906254852,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,B_tag,floorNdivBpowD,floor(N / B^D),-0.34530180037801356,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.4951523013691649,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,B_tens,BpowD,B^D,-0.16833416130241918,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,B_tens,NdivBpowD,N / B^D,-0.1752466569770013,4646,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s42_best.pt,42,10,initialized_untrained,8,7,B_tens,floorNdivBpowD,floor(N / B^D),-0.17534664981062073,4646,5
