seed,target,target_label,representation_index,layer_label,stream,trained_cv_r2,init_cv_r2,trained_minus_init_cv_r2,remaining_gap_to_one_at_init,fraction_remaining_gap_closed,positive_fraction_remaining_gap_closed
0,floorNdivBpowD,floor(N / B^D),0,input,B_tens,-0.3015250220305164,-0.30152502203051657,1.6653345369377348e-16,1.3015250220305166,1.2795255632808633e-16,1.2795255632808633e-16
42,floorNdivBpowD,floor(N / B^D),0,input,B_tens,-0.2961482858898022,-0.2961482858898024,2.220446049250313e-16,1.2961482858898024,1.713111125804547e-16,1.713111125804547e-16
1337,floorNdivBpowD,floor(N / B^D),0,input,B_tens,-0.29137906568340044,-0.2913790656834005,5.551115123125783e-17,1.2913790656834006,4.298594634711784e-17,4.298594634711784e-17
0,floorNdivBpowD,floor(N / B^D),1,0,B_tens,-0.16883539964811312,-0.17853738533340308,0.00970198568528996,1.1785373853334031,0.008232225643436258,0.008232225643436258
42,floorNdivBpowD,floor(N / B^D),1,0,B_tens,-0.19394754192740615,-0.175797923344442,-0.018149618582964155,1.175797923344442,-0.015436001563380333,0.0
1337,floorNdivBpowD,floor(N / B^D),1,0,B_tens,-0.1581548151061194,-0.16256698909880202,0.004412173992682622,1.162566989098802,0.003795199789822734,0.003795199789822734
0,floorNdivBpowD,floor(N / B^D),2,1,B_tens,-0.19269762778794894,-0.18569821900649428,-0.0069994087814546635,1.1856982190064942,-0.005903195829474656,0.0
42,floorNdivBpowD,floor(N / B^D),2,1,B_tens,-0.17035403630961027,-0.16968395046220053,-0.0006700858474097404,1.1696839504622005,-0.0005728776967017082,0.0
1337,floorNdivBpowD,floor(N / B^D),2,1,B_tens,-0.16257526777843326,-0.1643334594731806,0.0017581916947473353,1.1643334594731807,0.0015100413721193362,0.0015100413721193362
0,floorNdivBpowD,floor(N / B^D),3,2,B_tens,-0.19008182803919133,-0.18594170762020212,-0.004140120418989202,1.1859417076202021,-0.0034909982441692446,0.0
42,floorNdivBpowD,floor(N / B^D),3,2,B_tens,-0.17586735499065398,-0.16218204465902225,-0.013685310331631728,1.1621820446590223,-0.011775530687747737,0.0
1337,floorNdivBpowD,floor(N / B^D),3,2,B_tens,-0.16466575090740218,-0.1676515856618598,0.002985834754457628,1.16765158566186,0.0025571281631627876,0.0025571281631627876
0,floorNdivBpowD,floor(N / B^D),4,3,B_tens,-0.18568233140182286,-0.17445886022507823,-0.011223471176744632,1.1744588602250783,-0.009556291460557177,0.0
42,floorNdivBpowD,floor(N / B^D),4,3,B_tens,-0.16486366208044173,-0.16795977853969973,0.0030961164592580026,1.1679597785396998,0.002650875925820902,0.002650875925820902
1337,floorNdivBpowD,floor(N / B^D),4,3,B_tens,-0.167920657193359,-0.1628574287998267,-0.005063228393532293,1.1628574287998268,-0.004354126540480546,0.0
0,floorNdivBpowD,floor(N / B^D),5,4,B_tens,-0.18826989795751964,-0.17754899943039457,-0.010720898527125072,1.1775489994303945,-0.009104418187532748,0.0
42,floorNdivBpowD,floor(N / B^D),5,4,B_tens,-0.17802139099723488,-0.17772499052971788,-0.00029640046751699956,1.1777249905297178,-0.00025167205408767324,0.0
1337,floorNdivBpowD,floor(N / B^D),5,4,B_tens,-0.17462472757909206,-0.15726661209307813,-0.01735811548601393,1.1572666120930781,-0.014999236394299285,0.0
0,floorNdivBpowD,floor(N / B^D),6,5,B_tens,-0.1935121170636361,-0.18073989865666373,-0.012772218406972374,1.1807398986566637,-0.01081713120857813,0.0
42,floorNdivBpowD,floor(N / B^D),6,5,B_tens,-0.17647015208362418,-0.1707883769506242,-0.005681775132999972,1.1707883769506242,-0.0048529480176412705,0.0
1337,floorNdivBpowD,floor(N / B^D),6,5,B_tens,-0.17377441023422366,-0.15674555193357298,-0.01702885830065068,1.156745551933573,-0.014721351875687674,0.0
0,floorNdivBpowD,floor(N / B^D),7,6,B_tens,-0.19210573943159867,-0.1778703965303964,-0.014235342901202264,1.1778703965303965,-0.012085661498187506,0.0
42,floorNdivBpowD,floor(N / B^D),7,6,B_tens,-0.1703829215356641,-0.17291395720276692,0.0025310356671028322,1.172913957202767,0.0021579039549831877,0.0021579039549831877
1337,floorNdivBpowD,floor(N / B^D),7,6,B_tens,-0.16079194779983091,-0.16019649308927045,-0.0005954547105604668,1.1601964930892705,-0.0005132360889791536,0.0
0,floorNdivBpowD,floor(N / B^D),8,7,B_tens,-0.18309590447560814,-0.1828720729253765,-0.0002238315502316457,1.1828720729253765,-0.00018922718301911121,0.0
42,floorNdivBpowD,floor(N / B^D),8,7,B_tens,-0.16941370381730306,-0.17534664981062073,0.005932945993317673,1.1753466498106206,0.005047826523582322,0.005047826523582322
1337,floorNdivBpowD,floor(N / B^D),8,7,B_tens,-0.16226951633016745,-0.16219604531497994,-7.347101518750954e-05,1.16219604531498,-6.321740250595786e-05,0.0
0,floorNdivBpowD,floor(N / B^D),9,8,B_tens,-0.18002325166160787,-0.17809033777987224,-0.0019329138817356373,1.1780903377798722,-0.0016407178802418842,0.0
42,floorNdivBpowD,floor(N / B^D),9,8,B_tens,-0.17701500350053417,-0.1672071517504498,-0.009807851750084362,1.1672071517504499,-0.00840283726446982,0.0
1337,floorNdivBpowD,floor(N / B^D),9,8,B_tens,-0.16095219050900994,-0.1570923380161721,-0.003859852492837851,1.1570923380161722,-0.0033358206307506494,0.0
0,floorNdivBpowD,floor(N / B^D),10,9,B_tens,-0.18586609293276496,-0.17718553406336884,-0.008680558869396116,1.1771855340633688,-0.007373993833778146,0.0
42,floorNdivBpowD,floor(N / B^D),10,9,B_tens,-0.1706478294433073,-0.16679675197492294,-0.0038510774683843674,1.166796751974923,-0.0033005555268010686,0.0
1337,floorNdivBpowD,floor(N / B^D),10,9,B_tens,-0.16746453761527547,-0.16354724566967435,-0.003917291945601115,1.1635472456696743,-0.003366680605518975,0.0
0,floorNdivBpowD,floor(N / B^D),0,input,D_ones,0.36948334528915316,0.3694833452891528,3.885780586188048e-16,0.6305166547108472,6.162851618836387e-16,6.162851618836387e-16
42,floorNdivBpowD,floor(N / B^D),0,input,D_ones,0.3897947694403947,0.45295320367524583,-0.06315843423485112,0.5470467963247542,-0.1154534395579517,0.0
1337,floorNdivBpowD,floor(N / B^D),0,input,D_ones,0.35142903324028374,0.3514290332402831,6.661338147750939e-16,0.6485709667597169,1.0270793003626443e-15,1.0270793003626443e-15
0,floorNdivBpowD,floor(N / B^D),1,0,D_ones,0.9865721420853815,0.962296427837136,0.024275714248245484,0.03770357216286402,0.6438571428559693,0.6438571428559693
42,floorNdivBpowD,floor(N / B^D),1,0,D_ones,0.8974900492935864,0.9508003231836906,-0.05331027389010412,0.049199676816309434,-1.083549269828375,0.0
1337,floorNdivBpowD,floor(N / B^D),1,0,D_ones,0.959030374392216,0.9686323902204265,-0.00960201582821052,0.031367609779573535,-0.30611244834036777,0.0
0,floorNdivBpowD,floor(N / B^D),2,1,D_ones,0.8749054610000837,0.9521165155017902,-0.07721105450170651,0.04788348449820978,-1.61247777413929,0.0
42,floorNdivBpowD,floor(N / B^D),2,1,D_ones,0.957303726997023,0.9487886884324184,0.008515038564604671,0.05121131156758163,0.16627261251389153,0.16627261251389153
1337,floorNdivBpowD,floor(N / B^D),2,1,D_ones,0.785456898370803,0.9554823718157103,-0.17002547344490726,0.044517628184289726,-3.819284188749958,0.0
0,floorNdivBpowD,floor(N / B^D),3,2,D_ones,0.9680613039465653,0.9527412348998732,0.015320069046692142,0.04725876510012683,0.3241741296928435,0.3241741296928435
42,floorNdivBpowD,floor(N / B^D),3,2,D_ones,0.9550427676723613,0.9433332875217539,0.011709480150607354,0.05666671247824606,0.20663771795659644,0.20663771795659644
1337,floorNdivBpowD,floor(N / B^D),3,2,D_ones,0.957133226525133,0.9517462089532523,0.005387017571880648,0.04825379104674765,0.1116392609787234,0.1116392609787234
0,floorNdivBpowD,floor(N / B^D),4,3,D_ones,0.9734740961873968,0.9544621438627617,0.01901195232463504,0.045537856137238264,0.41749774665145356,0.41749774665145356
42,floorNdivBpowD,floor(N / B^D),4,3,D_ones,0.9509251879370559,0.9422993193615525,0.008625868575503404,0.057700680638447466,0.14949335917808504,0.14949335917808504
1337,floorNdivBpowD,floor(N / B^D),4,3,D_ones,0.9527223619918912,0.9451100338058692,0.007612328186021977,0.05488996619413078,0.13868341909884324,0.13868341909884324
0,floorNdivBpowD,floor(N / B^D),5,4,D_ones,0.9753139844046761,0.9519631863843079,0.023350798020368213,0.04803681361569212,0.4861021425605182,0.4861021425605182
42,floorNdivBpowD,floor(N / B^D),5,4,D_ones,0.9528363833428987,0.9419809330607445,0.010855450282154178,0.058019066939255515,0.18710142811361577,0.18710142811361577
1337,floorNdivBpowD,floor(N / B^D),5,4,D_ones,0.9512560402670001,0.934330083873076,0.016925956393924024,0.06566991612692397,0.2577429269318735,0.2577429269318735
0,floorNdivBpowD,floor(N / B^D),6,5,D_ones,0.9696806228126832,0.9512379598002483,0.018442663012434912,0.04876204019975172,0.37821762454739977,0.37821762454739977
42,floorNdivBpowD,floor(N / B^D),6,5,D_ones,0.9480590151385047,0.9393138212913593,0.008745193847145338,0.06068617870864068,0.14410519879875336,0.14410519879875336
1337,floorNdivBpowD,floor(N / B^D),6,5,D_ones,0.9440489996154653,0.9300924702344799,0.01395652938098535,0.06990752976552006,0.1996427198586127,0.1996427198586127
0,floorNdivBpowD,floor(N / B^D),7,6,D_ones,0.9773709052362639,0.9496693143146813,0.02770159092158264,0.05033068568531873,0.550391685398061,0.550391685398061
42,floorNdivBpowD,floor(N / B^D),7,6,D_ones,0.9482400519456753,0.938907600169896,0.009332451775779238,0.06109239983010395,0.15275961988287404,0.15275961988287404
1337,floorNdivBpowD,floor(N / B^D),7,6,D_ones,0.9539372187440435,0.935988009611953,0.017949209132090416,0.06401199038804695,0.28040385907828447,0.28040385907828447
0,floorNdivBpowD,floor(N / B^D),8,7,D_ones,0.9734055398832892,0.9489413282191803,0.024464211664108837,0.05105867178081969,0.47913921006654303,0.47913921006654303
42,floorNdivBpowD,floor(N / B^D),8,7,D_ones,0.9508595882594323,0.9397843468319781,0.011075241427454197,0.06021565316802191,0.18392628568771896,0.18392628568771896
1337,floorNdivBpowD,floor(N / B^D),8,7,D_ones,0.9513282121975772,0.9387352372040011,0.012592974993576145,0.061264762795998906,0.20555004898180346,0.20555004898180346
0,floorNdivBpowD,floor(N / B^D),9,8,D_ones,0.9667781423610966,0.9533553027560611,0.013422839605035541,0.04664469724393894,0.28776775063707205,0.28776775063707205
42,floorNdivBpowD,floor(N / B^D),9,8,D_ones,0.9480614198899747,0.9416584192692126,0.006403000620762156,0.058341580730787435,0.10975020800873207,0.10975020800873207
1337,floorNdivBpowD,floor(N / B^D),9,8,D_ones,0.943174656400287,0.9386009014947166,0.004573754905570326,0.061399098505283356,0.07449221595943721,0.07449221595943721
0,floorNdivBpowD,floor(N / B^D),10,9,D_ones,0.959391714116783,0.9534003894544103,0.005991324662372732,0.0465996105455897,0.12857027327537968,0.12857027327537968
42,floorNdivBpowD,floor(N / B^D),10,9,D_ones,0.9432069807425535,0.9391536100381981,0.004053370704355408,0.06084638996180192,0.06661645344777281,0.06661645344777281
1337,floorNdivBpowD,floor(N / B^D),10,9,D_ones,0.9299279761355456,0.9376708728346965,-0.0077428966991509585,0.06232912716530348,-0.12422597670293012,0.0
0,floorNdivBpowD,floor(N / B^D),0,input,D_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),0,input,D_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),0,input,D_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),1,0,D_tag,-0.19006355921696172,-0.17028086040676915,-0.019782698810192567,1.1702808604067692,-0.016904231692994147,0.0
42,floorNdivBpowD,floor(N / B^D),1,0,D_tag,-0.14077167752228217,-0.15302702351024475,0.012255345987962574,1.1530270235102447,0.01062884541131805,0.01062884541131805
1337,floorNdivBpowD,floor(N / B^D),1,0,D_tag,-0.17515322086039303,-0.17658538469766355,0.001432163837270517,1.1765853846976635,0.0012172204889647912,0.0012172204889647912
0,floorNdivBpowD,floor(N / B^D),2,1,D_tag,-0.16346196953490505,-0.17350901312978545,0.0100470435948804,1.1735090131297854,0.008561539351184547,0.008561539351184547
42,floorNdivBpowD,floor(N / B^D),2,1,D_tag,-0.14385107609983186,-0.15884418368423386,0.014993107584402005,1.1588441836842338,0.012937984066792696,0.012937984066792696
1337,floorNdivBpowD,floor(N / B^D),2,1,D_tag,-0.16653659375712518,-0.16008939054455618,-0.006447203212569003,1.1600893905445562,-0.00555750553803671,0.0
0,floorNdivBpowD,floor(N / B^D),3,2,D_tag,-0.16439624432066363,-0.18073088088841865,0.016334636567755023,1.1807308808884187,0.013834343483473842,0.013834343483473842
42,floorNdivBpowD,floor(N / B^D),3,2,D_tag,-0.15682229371589856,-0.15440421823422348,-0.0024180754816750805,1.1544042182342236,-0.0020946523266986744,0.0
1337,floorNdivBpowD,floor(N / B^D),3,2,D_tag,-0.16957280051506304,-0.16500711045362743,-0.004565690061435618,1.1650071104536275,-0.00391902334369259,0.0
0,floorNdivBpowD,floor(N / B^D),4,3,D_tag,-0.1687143360330353,-0.174510848199367,0.005796512166331702,1.174510848199367,0.004935256387983379,0.004935256387983379
42,floorNdivBpowD,floor(N / B^D),4,3,D_tag,-0.1466174864742058,-0.16318937248976645,0.016571886015560644,1.1631893724897664,0.01424693726361091,0.01424693726361091
1337,floorNdivBpowD,floor(N / B^D),4,3,D_tag,-0.17579335504838306,-0.16496194236414286,-0.010831412684240205,1.1649619423641429,-0.009297653674642128,0.0
0,floorNdivBpowD,floor(N / B^D),5,4,D_tag,-0.16730484058971187,-0.17193736477558502,0.004632524185873149,1.171937364775585,0.003952876941303287,0.003952876941303287
42,floorNdivBpowD,floor(N / B^D),5,4,D_tag,-0.15453748095751477,-0.1529077991358881,-0.0016296818216266773,1.152907799135888,-0.001413540460779374,0.0
1337,floorNdivBpowD,floor(N / B^D),5,4,D_tag,-0.16533260459706484,-0.16827795259213468,0.002945347995069847,1.1682779525921347,0.0025211020960678155,0.0025211020960678155
0,floorNdivBpowD,floor(N / B^D),6,5,D_tag,-0.16793427248711237,-0.18237558568822027,0.014441313201107892,1.1823755856882203,0.012213812071146664,0.012213812071146664
42,floorNdivBpowD,floor(N / B^D),6,5,D_tag,-0.14657750699186112,-0.15319529223023962,0.0066177852383784985,1.1531952922302395,0.005738650931864223,0.005738650931864223
1337,floorNdivBpowD,floor(N / B^D),6,5,D_tag,-0.16852800646474475,-0.1621381132618252,-0.00638989320291955,1.1621381132618251,-0.005498393977446235,0.0
0,floorNdivBpowD,floor(N / B^D),7,6,D_tag,-0.17175442619508008,-0.17797385532498713,0.006219429129907056,1.1779738553249872,0.005279768393663711,0.005279768393663711
42,floorNdivBpowD,floor(N / B^D),7,6,D_tag,-0.1523404113647598,-0.15304788954926832,0.000707478184508531,1.1530478895492684,0.0006135722470166329,0.0006135722470166329
1337,floorNdivBpowD,floor(N / B^D),7,6,D_tag,-0.16598630513025653,-0.16298131760247783,-0.0030049875277786964,1.162981317602478,-0.002583865692678169,0.0
0,floorNdivBpowD,floor(N / B^D),8,7,D_tag,-0.16221957102234147,-0.1784058939715072,0.01618632294916572,1.1784058939715072,0.0137357790146602,0.0137357790146602
42,floorNdivBpowD,floor(N / B^D),8,7,D_tag,-0.1570902717861678,-0.15171327308820248,-0.005376998697965318,1.1517132730882025,-0.004668695606457188,0.0
1337,floorNdivBpowD,floor(N / B^D),8,7,D_tag,-0.17744831083910867,-0.17247746875878014,-0.004970842080328525,1.1724774687587802,-0.004239605632328958,0.0
0,floorNdivBpowD,floor(N / B^D),9,8,D_tag,-0.16465893287246497,-0.18031059163182034,0.01565165875935537,1.1803105916318204,0.01326062721992218,0.01326062721992218
42,floorNdivBpowD,floor(N / B^D),9,8,D_tag,-0.15745300030832743,-0.15267529541957964,-0.004777704888747791,1.1526752954195796,-0.004144883565851633,0.0
1337,floorNdivBpowD,floor(N / B^D),9,8,D_tag,-0.17315032861132768,-0.16661591300083547,-0.0065344156104922,1.1666159130008356,-0.0056011713346889,0.0
0,floorNdivBpowD,floor(N / B^D),10,9,D_tag,-0.1582531517717846,-0.1814243942326072,0.02317124246082261,1.1814243942326073,0.019612971066060865,0.019612971066060865
42,floorNdivBpowD,floor(N / B^D),10,9,D_tag,-0.15284714046297299,-0.15038956498431705,-0.002457575478655938,1.150389564984317,-0.0021362984796280218,0.0
1337,floorNdivBpowD,floor(N / B^D),10,9,D_tag,-0.16010636072728784,-0.1689771649754057,0.00887080424811787,1.1689771649754057,0.007588517991542207,0.007588517991542207
0,floorNdivBpowD,floor(N / B^D),0,input,N_hundreds,-0.172129127465449,-0.2397985553322702,0.0676694278668212,1.2397985553322701,0.0545809862221412,0.0545809862221412
42,floorNdivBpowD,floor(N / B^D),0,input,N_hundreds,-0.2423717546705147,-0.24237175467051472,2.7755575615628914e-17,1.2423717546705146,2.2340797358991697e-17,2.2340797358991697e-17
1337,floorNdivBpowD,floor(N / B^D),0,input,N_hundreds,-0.22457397758663838,-0.22457397758663836,-2.7755575615628914e-17,1.2245739775866384,-2.266549520375155e-17,0.0
0,floorNdivBpowD,floor(N / B^D),1,0,N_hundreds,-0.23979855533227026,-0.23979855533227004,-2.220446049250313e-16,1.2397985553322701,-1.7909732510175623e-16,0.0
42,floorNdivBpowD,floor(N / B^D),1,0,N_hundreds,-0.18502384285455667,-0.2423717546705148,0.057347911815958136,1.2423717546705149,0.04616002545161466,0.04616002545161466
1337,floorNdivBpowD,floor(N / B^D),1,0,N_hundreds,-0.22457397758663872,-0.22457397758663844,-2.7755575615628914e-16,1.2245739775866384,-2.266549520375155e-16,0.0
0,floorNdivBpowD,floor(N / B^D),2,1,N_hundreds,-0.23979855533227007,-0.2397985553322703,2.220446049250313e-16,1.2397985553322703,1.790973251017562e-16,1.790973251017562e-16
42,floorNdivBpowD,floor(N / B^D),2,1,N_hundreds,-0.2423717546705147,-0.2423717546705145,-1.942890293094024e-16,1.2423717546705144,-1.563855815129419e-16,0.0
1337,floorNdivBpowD,floor(N / B^D),2,1,N_hundreds,-0.2245739775866385,-0.2245739775866383,-1.942890293094024e-16,1.2245739775866382,-1.586584664262609e-16,0.0
0,floorNdivBpowD,floor(N / B^D),3,2,N_hundreds,-0.23979855533227074,-0.23979855533227346,2.7200464103316335e-15,1.2397985553322735,2.193942232496508e-15,2.193942232496508e-15
42,floorNdivBpowD,floor(N / B^D),3,2,N_hundreds,-0.2423717546705147,-0.24237175467051486,1.6653345369377348e-16,1.2423717546705149,1.3404478415395016e-16,1.3404478415395016e-16
1337,floorNdivBpowD,floor(N / B^D),3,2,N_hundreds,-0.22457397758663858,-0.1041075020245252,-0.12046647556211337,1.1041075020245252,-0.10910756003489006,0.0
0,floorNdivBpowD,floor(N / B^D),4,3,N_hundreds,-0.23979855533227007,-0.18162210336101367,-0.0581764519712564,1.1816221033610137,-0.04923439719499061,0.0
42,floorNdivBpowD,floor(N / B^D),4,3,N_hundreds,-0.24237175467051503,-0.24237175467051525,2.220446049250313e-16,1.2423717546705153,1.7872637887193347e-16,1.7872637887193347e-16
1337,floorNdivBpowD,floor(N / B^D),4,3,N_hundreds,-0.22457397758663813,-0.1118013091242421,-0.11277266846239603,1.111801309124242,-0.1014323940230168,0.0
0,floorNdivBpowD,floor(N / B^D),5,4,N_hundreds,-0.23979855533226985,-0.23979855533226982,-2.7755575615628914e-17,1.23979855533227,-2.2387165637719535e-17,0.0
42,floorNdivBpowD,floor(N / B^D),5,4,N_hundreds,-0.24237175467051492,-0.24237175467051486,-5.551115123125783e-17,1.2423717546705149,-4.468159471798339e-17,0.0
1337,floorNdivBpowD,floor(N / B^D),5,4,N_hundreds,-0.2245739775866385,-0.22457397758663755,-9.43689570931383e-16,1.2245739775866376,-7.706268369275533e-16,0.0
0,floorNdivBpowD,floor(N / B^D),6,5,N_hundreds,-0.23979855533227026,-0.18162210336101386,-0.0581764519712564,1.181622103361014,-0.0492343971949906,0.0
42,floorNdivBpowD,floor(N / B^D),6,5,N_hundreds,-0.18502384285455684,-0.24237175467051472,0.057347911815957886,1.2423717546705146,0.04616002545161447,0.04616002545161447
1337,floorNdivBpowD,floor(N / B^D),6,5,N_hundreds,-0.2245739775866383,-0.224573977586638,-3.0531133177191805e-16,1.224573977586638,-2.493204472412672e-16,0.0
0,floorNdivBpowD,floor(N / B^D),7,6,N_hundreds,-0.23979855533227012,-0.2397985553322705,3.885780586188048e-16,1.2397985553322706,3.1342031892807333e-16,3.1342031892807333e-16
42,floorNdivBpowD,floor(N / B^D),7,6,N_hundreds,-0.18502384285455697,-0.24237175467051428,0.0573479118159573,1.2423717546705142,0.04616002545161402,0.04616002545161402
1337,floorNdivBpowD,floor(N / B^D),7,6,N_hundreds,-0.22457397758663836,-0.10637690365389799,-0.11819707393274037,1.106376903653898,-0.10683255727987913,0.0
0,floorNdivBpowD,floor(N / B^D),8,7,N_hundreds,-0.23979855533226999,-0.18162210336101384,-0.05817645197125615,1.181622103361014,-0.04923439719499039,0.0
42,floorNdivBpowD,floor(N / B^D),8,7,N_hundreds,-0.24237175467051486,-0.24237175467051514,2.7755575615628914e-16,1.242371754670515,2.234079735899169e-16,2.234079735899169e-16
1337,floorNdivBpowD,floor(N / B^D),8,7,N_hundreds,-0.2245739775866386,-0.22457397758663866,5.551115123125783e-17,1.2245739775866387,4.5330990407503094e-17,4.5330990407503094e-17
0,floorNdivBpowD,floor(N / B^D),9,8,N_hundreds,-0.2397985553322703,-0.23979855533227012,-1.6653345369377348e-16,1.2397985553322701,-1.3432299382631717e-16,0.0
42,floorNdivBpowD,floor(N / B^D),9,8,N_hundreds,-0.242371754670515,-0.2423717546705153,3.0531133177191805e-16,1.2423717546705153,2.4574877094890853e-16,2.4574877094890853e-16
1337,floorNdivBpowD,floor(N / B^D),9,8,N_hundreds,-0.16539561240475936,-0.22457397758663813,0.05917836518187877,1.2245739775866382,0.04832567592078521,0.04832567592078521
0,floorNdivBpowD,floor(N / B^D),10,9,N_hundreds,-0.23979855533226996,-0.18162210336101428,-0.05817645197125568,1.1816221033610144,-0.049234397194989975,0.0
42,floorNdivBpowD,floor(N / B^D),10,9,N_hundreds,-0.24237175467051525,-0.2423717546705148,-4.440892098500626e-16,1.2423717546705149,-3.574527577438671e-16,0.0
1337,floorNdivBpowD,floor(N / B^D),10,9,N_hundreds,-0.2245739775866383,-0.1655552688357767,-0.0590187087508616,1.1655552688357766,-0.0506357015654975,0.0
0,floorNdivBpowD,floor(N / B^D),0,input,N_ones,-0.31115759880731597,-0.3111575988073171,1.1102230246251565e-15,1.3111575988073172,8.467502500348249e-16,8.467502500348249e-16
42,floorNdivBpowD,floor(N / B^D),0,input,N_ones,-0.29912365143466507,-0.29912365143466524,1.6653345369377348e-16,1.2991236514346651,1.2818907077079623e-16,1.2818907077079623e-16
1337,floorNdivBpowD,floor(N / B^D),0,input,N_ones,-0.29364406458410136,-0.29364406458410175,3.885780586188048e-16,1.2936440645841016,3.003747856592456e-16,3.003747856592456e-16
0,floorNdivBpowD,floor(N / B^D),1,0,N_ones,-0.09953943260984333,-0.2842707131652785,0.1847312805554352,1.2842707131652786,0.14384138691455256,0.14384138691455256
42,floorNdivBpowD,floor(N / B^D),1,0,N_ones,-0.16228342990543018,-0.16246352510034123,0.00018009519491105075,1.1624635251003412,0.00015492545875407603,0.00015492545875407603
1337,floorNdivBpowD,floor(N / B^D),1,0,N_ones,-0.14974366517400317,-0.3316090261963921,0.18186536102238893,1.331609026196392,0.13657564453574572,0.13657564453574572
0,floorNdivBpowD,floor(N / B^D),2,1,N_ones,-0.2180986613611306,-0.16571146951532603,-0.052387191845804565,1.1657114695153261,-0.044940101573836155,0.0
42,floorNdivBpowD,floor(N / B^D),2,1,N_ones,-0.22372627597765077,-0.2834541589150037,0.05972788293735293,1.2834541589150037,0.046536826050604885,0.046536826050604885
1337,floorNdivBpowD,floor(N / B^D),2,1,N_ones,-0.14974372639567018,-0.33160902615707244,0.18186529976140225,1.3316090261570723,0.13657559853454312,0.13657559853454312
0,floorNdivBpowD,floor(N / B^D),3,2,N_ones,-0.1562521237631534,-0.22456172513601821,0.06830960137286482,1.2245617251360181,0.0557828976446878,0.0557828976446878
42,floorNdivBpowD,floor(N / B^D),3,2,N_ones,-0.28727118758257186,-0.28403905081537756,-0.0032321367671943046,1.2840390508153776,-0.002517163917360508,0.0
1337,floorNdivBpowD,floor(N / B^D),3,2,N_ones,-0.14750908635545495,-0.3316090261440951,0.18409993978864014,1.3316090261440952,0.13825374879121496,0.13825374879121496
0,floorNdivBpowD,floor(N / B^D),4,3,N_ones,-0.16095841342327494,-0.21980866903345717,0.05885025561018223,1.219808669033457,0.048245480708719306,0.048245480708719306
42,floorNdivBpowD,floor(N / B^D),4,3,N_ones,-0.2275433047066581,-0.28557391883394806,0.058030614127289964,1.2855739188339481,0.04513985020785531,0.04513985020785531
1337,floorNdivBpowD,floor(N / B^D),4,3,N_ones,-0.09686869548116435,-0.21157778565583946,0.11470909017467511,1.2115777856558394,0.09467744583364238,0.09467744583364238
0,floorNdivBpowD,floor(N / B^D),5,4,N_ones,-0.0995394176187668,-0.15796213150844843,0.05842271388968162,1.1579621315084485,0.05045304358405556,0.05045304358405556
42,floorNdivBpowD,floor(N / B^D),5,4,N_ones,-0.22524333147986395,-0.34530180170975117,0.12005847022988722,1.345301801709751,0.0892427781463641,0.0892427781463641
1337,floorNdivBpowD,floor(N / B^D),5,4,N_ones,-0.27873399523577796,-0.33160902613940435,0.052875030903626385,1.3316090261394042,0.039707624284375326,0.039707624284375326
0,floorNdivBpowD,floor(N / B^D),6,5,N_ones,-0.2245617251372413,-0.2842707131753374,0.05970898803809613,1.2842707131753375,0.04649252484350957,0.04649252484350957
42,floorNdivBpowD,floor(N / B^D),6,5,N_ones,-0.2872711875821093,-0.22524333145459985,-0.06202785612750944,1.2252433314545998,-0.050624928563267856,0.0
1337,floorNdivBpowD,floor(N / B^D),6,5,N_ones,-0.21017990448778714,-0.14974372638708,-0.060436178100707144,1.14974372638708,-0.0525649122614654,0.0
0,floorNdivBpowD,floor(N / B^D),7,6,N_ones,-0.09740186812740714,-0.21467483762816758,0.11727296950076044,1.2146748376281675,0.09654680073043521,0.09654680073043521
42,floorNdivBpowD,floor(N / B^D),7,6,N_ones,-0.2235460627076657,-0.22524333146018988,0.0016972687525241836,1.2252433314601898,0.0013852503490073725,0.0013852503490073725
1337,floorNdivBpowD,floor(N / B^D),7,6,N_ones,-0.14974372638620417,-0.21689993596701732,0.06715620958081314,1.2168999359670174,0.055186303816711954,0.055186303816711954
0,floorNdivBpowD,floor(N / B^D),8,7,N_ones,-0.10728875562704406,-0.21809866127828834,0.11080990565124428,1.2180986612782883,0.09096956525258713,0.09096956525258713
42,floorNdivBpowD,floor(N / B^D),8,7,N_ones,-0.22372627596441524,-0.22372627601359993,4.918468410330945e-11,1.2237262760135998,4.019255373312164e-11,4.019255373312164e-11
1337,floorNdivBpowD,floor(N / B^D),8,7,N_ones,-0.27873399524076603,-0.20850202995362208,-0.07023196528714395,1.208502029953622,-0.05811489227687868,0.0
0,floorNdivBpowD,floor(N / B^D),9,8,N_ones,-0.2224241756467275,-0.28127443125950674,0.058850255612779234,1.2812744312595068,0.04593103099304712,0.04593103099304712
42,floorNdivBpowD,floor(N / B^D),9,8,N_ones,-0.22142630276328043,-0.22431116801350065,0.00288486525022022,1.2243111680135006,0.002356317025924906,0.002356317025924906
